任务ID,类别,槽位ID,任务类型,蓝图名称,产物,数量,开始时间(天),实际结束时间(天),交付时间(天),总时间(秒),实际结束时间(秒),交付时间(秒),合并任务数,价值(ISK)
22,manufacturing,1,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,88.0,88.69444444444444,89.0,60000.00000000001,7663199.999999999,7689600.0,0,0
22,manufacturing,2,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,88.0,88.69444444444444,89.0,60000.00000000001,7663199.999999999,7689600.0,0,0
22,manufacturing,3,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,88.0,88.69444444444444,89.0,60000.00000000001,7663199.999999999,7689600.0,0,0
22,manufacturing,4,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,88.0,88.69444444444444,89.0,60000.00000000001,7663199.999999999,7689600.0,0,0
22,manufacturing,5,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,88.0,88.69444444444444,89.0,60000.00000000001,7663199.999999999,7689600.0,0,0
22,manufacturing,6,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,88.0,88.69444444444444,89.0,60000.00000000001,7663199.999999999,7689600.0,0,0
22,manufacturing,7,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,88.0,88.69444444444444,89.0,60000.00000000001,7663199.999999999,7689600.0,0,0
22,manufacturing,8,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,88.0,88.69444444444444,89.0,60000.00000000001,7663199.999999999,7689600.0,0,0
22,manufacturing,0,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,1,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,2,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,3,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,4,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,5,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,6,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,7,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,8,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,90.0,90.69444444444444,91.0,60000.00000000001,7835999.999999999,7862400.0,0,0
22,manufacturing,0,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,1,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,2,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,3,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,4,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,5,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,6,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,7,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,8,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,2,92.0,92.69444444444444,93.0,60000.00000000001,8008799.999999999,8035200.0,0,0
22,manufacturing,0,manufacturing,中型能量武器轨迹校准设备蓝图 II,中型能量武器轨迹校准设备 II,1,94.0,94.34722222222223,95.0,30000.000000000004,8151600.000000001,8208000.0,0,286599857.14285713
29,manufacturing,1,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,94.0,94.86805555555556,95.0,75000.00000000001,8196600.000000001,8208000.0,0,0
29,manufacturing,2,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,94.0,94.86805555555556,95.0,75000.00000000001,8196600.000000001,8208000.0,0,0
29,manufacturing,3,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,94.0,94.86805555555556,95.0,75000.00000000001,8196600.000000001,8208000.0,0,0
29,manufacturing,4,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,94.0,94.86805555555556,95.0,75000.00000000001,8196600.000000001,8208000.0,0,0
29,manufacturing,5,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,94.0,94.86805555555556,95.0,75000.00000000001,8196600.000000001,8208000.0,0,0
29,manufacturing,6,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,94.0,94.86805555555556,95.0,75000.00000000001,8196600.000000001,8208000.0,0,0
29,manufacturing,7,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,94.0,94.86805555555556,95.0,75000.00000000001,8196600.000000001,8208000.0,0,0
29,manufacturing,8,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,94.0,94.86805555555556,95.0,75000.00000000001,8196600.000000001,8208000.0,0,0
29,manufacturing,0,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,1,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,2,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,3,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,4,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,5,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,6,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,7,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,8,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,96.0,96.86805555555556,97.0,75000.00000000001,8369400.000000001,8380800.0,0,0
29,manufacturing,0,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,98.0,98.86805555555556,99.0,75000.00000000001,8542200.0,8553600.0,0,0
29,manufacturing,1,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,98.0,98.86805555555556,99.0,75000.00000000001,8542200.0,8553600.0,0,0
29,manufacturing,2,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,98.0,98.86805555555556,99.0,75000.00000000001,8542200.0,8553600.0,0,0
29,manufacturing,3,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,5,98.0,98.86805555555556,99.0,75000.00000000001,8542200.0,8553600.0,0,0
29,manufacturing,4,manufacturing,小型能量武器冲击加速器蓝图 II,小型能量武器冲击加速器 II,1,98.0,98.1736111111111,99.0,15000.000000000002,8482200.0,8553600.0,0,121437454.54545453
30,manufacturing,5,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,98.0,98.86805555555556,99.0,75000.00000000001,8542200.0,8553600.0,0,0
30,manufacturing,6,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,98.0,98.86805555555556,99.0,75000.00000000001,8542200.0,8553600.0,0,0
30,manufacturing,7,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,98.0,98.86805555555556,99.0,75000.00000000001,8542200.0,8553600.0,0,0
30,manufacturing,8,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,98.0,98.86805555555556,99.0,75000.00000000001,8542200.0,8553600.0,0,0
30,manufacturing,0,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,1,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,2,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,3,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,4,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,5,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,6,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,7,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,8,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,100.0,100.86805555555556,101.0,75000.00000000001,8715000.0,8726400.0,0,0
30,manufacturing,0,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,0
30,manufacturing,1,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,0
30,manufacturing,2,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,0
30,manufacturing,3,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,0
30,manufacturing,4,manufacturing,小型热能护盾强化装置蓝图 II,小型热能护盾强化装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,157635000.0
32,manufacturing,5,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,0
32,manufacturing,6,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,0
32,manufacturing,7,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,0
32,manufacturing,8,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,102.0,102.86805555555556,103.0,75000.00000000001,8887800.0,8899200.0,0,0
32,manufacturing,0,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,104.0,104.86805555555556,105.0,75000.00000000001,9060600.0,9072000.0,0,0
32,manufacturing,1,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,104.0,104.86805555555556,105.0,75000.00000000001,9060600.0,9072000.0,0,0
32,manufacturing,2,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,104.0,104.86805555555556,105.0,75000.00000000001,9060600.0,9072000.0,0,0
32,manufacturing,3,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,104.0,104.86805555555556,105.0,75000.00000000001,9060600.0,9072000.0,0,0
32,manufacturing,4,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,104.0,104.86805555555556,105.0,75000.00000000001,9060600.0,9072000.0,0,0
32,manufacturing,5,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,104.0,104.86805555555556,105.0,75000.00000000001,9060600.0,9072000.0,0,0
32,manufacturing,6,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,104.0,104.86805555555556,105.0,75000.00000000001,9060600.0,9072000.0,0,0
32,manufacturing,7,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,5,104.0,104.86805555555556,105.0,75000.00000000001,9060600.0,9072000.0,0,0
32,manufacturing,8,manufacturing,小型核心防御力场稳固装置蓝图 II,小型核心防御力场稳固装置 II,1,104.0,104.1736111111111,105.0,15000.000000000002,9000600.0,9072000.0,0,319457000.0
33,manufacturing,0,manufacturing,中型远程维修增效器蓝图 I,中型远程维修增效器 I,28,106.0,106.97222222222223,107.0,84000.00000000001,9242400.0,9244800.0,0,0
33,manufacturing,1,manufacturing,中型远程维修增效器蓝图 I,中型远程维修增效器 I,28,106.0,106.97222222222223,107.0,84000.00000000001,9242400.0,9244800.0,0,0
33,manufacturing,2,manufacturing,中型远程维修增效器蓝图 I,中型远程维修增效器 I,5,106.0,106.1736111111111,107.0,15000.000000000002,9173400.0,9244800.0,0,70822525.0
34,manufacturing,3,manufacturing,小型远程装甲维修器蓝图 I,小型远程装甲维修器 I,53,106.0,106.55208333333333,107.0,47700.0,9206100.0,9244800.0,0,154192.14285714284
39,manufacturing,4,manufacturing,大型热能装甲强化装置蓝图 I,大型热能装甲强化装置 I,13,106.0,106.67708333333333,107.0,58500.0,9216900.0,9244800.0,0,74098500.0
40,manufacturing,5,manufacturing,小型电磁装甲强化装置蓝图 II,小型电磁装甲强化装置 II,5,106.0,106.86805555555556,107.0,75000.00000000001,9233400.0,9244800.0,0,0
40,manufacturing,6,manufacturing,小型电磁装甲强化装置蓝图 II,小型电磁装甲强化装置 II,4,106.0,106.69444444444444,107.0,60000.00000000001,9218400.0,9244800.0,0,54138681.81818182
35,manufacturing,0,manufacturing,小型远程装甲维修器蓝图 II,小型远程装甲维修器 II,36,108.0,108.97500000000001,109.0,84240.00000000001,9415440.0,9417600.0,0,0
35,manufacturing,1,manufacturing,小型远程装甲维修器蓝图 II,小型远程装甲维修器 II,22,108.0,108.59583333333335,109.0,51480.0,9382680.0,9417600.0,0,90598636.36363636
